6.310500	-73	8	-75	-107	
6.311000	-242	49	-153	-133	
6.311500	-349	-91	-186	-149	
6.312000	-365	-281	-176	-132	
6.312500	-314	-492	-142	-106	
6.313000	-165	-579	-102	-79	
6.313500	-4	-534	-41	-46	
6.314000	170	-370	24	-10	
6.314500	316	-195	93	45	
6.315000	436	-37	124	111	
6.315500	506	67	129	200	
6.316000	517	134	148	234	
6.316500	440	150	182	225	
6.317000	342	133	234	225	
6.317500	256	74	217	239	
6.318000	161	43	158	271	
6.318500	63	58	48	254	
6.319000	-88	158	-54	200	
6.319500	-206	282	-143	84	
6.320000	-273	430	-248	-31	
6.320500	-219	553	-342	-138	
6.321000	-130	649	-420	-199	
6.321500	-55	664	-442	-228	
6.322000	-34	623	-408	-263	
6.322500	-56	514	-337	-317	
6.323000	-105	461	-264	-413	
6.323500	-151	492	-185	-531	
6.324000	-189	529	-109	-620	
6.324500	-201	524	-26	-511	
6.325000	-194	391	77	-342	
6.325500	-139	199	167	-171	
6.326000	-82	-14	224	-98	
6.326500	-47	-79	219	-95	
6.327000	-26	-42	146	-89	
6.327500	-7	56	62	-55	
6.328000	62	93	9	20	
6.328500	129	48	24	58	
6.329000	165	-75	59	58	
6.329500	112	-237	88	51	
6.330000	-7	-536	119	51	
6.330500	-84	-769	141	61	
6.331000	-82	-896	130	38	
6.331500	38	-938	119	5	
6.332000	204	-936	124	27	
6.332500	371	-908	166	98	
6.333000	456	-876	219	229	
6.333500	461	-848	277	343	
6.334000	379	-754	322	403	
6.334500	280	-596	357	295	
6.335000	194	-245	332	147	
6.335500	132	127	269	12	
6.336000	93	470	146	-75	
6.336500	62	700	22	-117	
6.337000	-11	815	-97	-110	
6.337500	-129	847	-204	-66	
6.338000	-286	817	-282	16	
6.338500	-402	745	-336	95	
6.339000	-447	577	-350	149	
6.339500	-421	402	-333	146	
6.340000	-352	240	-306	103	
6.340500	-271	67	-284	23	
6.341000	-206	-133	-263	-82	
6.341500	-148	-374	-233	-186	
6.342000	-71	-561	-184	-296	
6.342500	25	-656	-140	-378	
6.343000	118	-605	-109	-440	
6.343500	164	-428	-67	-524	
6.344000	123	-96	-27	-592	
6.344500	27	239	12	-472	
6.345000	-90	567	22	-288	
6.345500	-161	761	16	-88	
6.346000	-190	833	13	161	
6.346500	-210	773	60	401	
6.347000	-245	678	175	619	
6.347500	-292	602	299	734	
6.348000	-347	576	373	746	
6.348500	-382	589	319	667	
6.349000	-376	572	226	561	
6.349500	-339	526	136	445	
6.350000	-286	424	96	349	
6.350500	-214	323	90	264	
6.351000	-150	237	87	195	
6.351500	-82	125	81	142	
6.352000	-43	3	70	53	
6.352500	-33	-214	45	-60	
6.353000	-93	-372	9	-215	
6.353500	-171	-441	-74	-364	
6.354000	-245	-375	-167	-474	
6.354500	-263	-270	-264	-525	
6.355000	-238	-186	-320	-526	
6.355500	-234	-149	-335	-494	
6.356000	-230	-148	-305	-456	
6.356500	-173	-132	-253	-417	
6.357000	-65	-103	-184	-291	
6.357500	73	-50	-114	-96	
6.358000	267	-58	-57	189	
6.358500	416	-141	-1	407	
6.359000	475	-354	40	517	
6.359500	460	-542	68	456	
6.360000	405	-573	42	328	
6.360500	304	-488	-12	180	
6.361000	180	-346	-101	39	
6.361500	-29	-291	-153	-76	
6.362000	-170	-326	-151	-204	
6.362500	-221	-506	-61	-290	
6.363000	-165	-658	50	-326	
6.363500	-71	-733	150	-229	
6.364000	44	-632	216	-68	
6.364500	112	-463	262	134	
6.365000	126	-258	301	277	
6.365500	52	-89	330	350	
6.366000	-32	43	349	348	
6.366500	-81	146	336	310	
6.367000	-84	202	285	241	
6.367500	-58	183	195	196	
6.368000	-18	139	109	197	
6.368500	11	92	51	216	
6.369000	18	-67	12	231	
6.369500	20	-252	-24	225	
6.370000	27	-453	-70	191	
6.370500	68	-549	-111	122	
6.371000	118	-540	-145	16	
6.371500	175	-432	-163	-88	
6.372000	206	-321	-167	-190	
6.372500	216	-261	-175	-263	
6.373000	218	-214	-180	-323	
6.373500	225	-152	-159	-379	
6.374000	254	23	-131	-425	
6.374500	246	237	-108	-458	
6.375000	197	504	-98	-444	
6.375500	109	675	-94	-361	
6.376000	32	735	-62	-163	
6.376500	-17	625	-9	67	
6.377000	-24	473	71	302	
6.377500	-3	343	182	467	
6.378000	-9	302	273	574	
6.378500	-44	337	303	552	
6.379000	-130	367	276	462	
6.379500	-202	378	207	332	
6.380000	-245	378	120	231	
6.380500	-224	364	49	167	
6.381000	-165	338	13	117	
6.381500	-56	333	12	83	
6.382000	48	352	38	79	
6.382500	130	409	39	86	
6.383000	178	463	24	92	
6.383500	186	501	24	73	
6.384000	146	511	43	43	
6.384500	93	487	83	6	
6.385000	47	379	107	-37	
6.385500	-24	229	107	-98	
6.386000	-110	54	62	-155	
6.386500	-250	-149	10	-193	
6.387000	-343	-315	-44	-198	
6.387500	-373	-443	-99	-179	
6.388000	-289	-540	-145	-137	
6.388500	-171	-628	-184	-67	
6.389000	-38	-755	-203	-1	
6.389500	66	-845	-204	31	
6.390000	136	-815	-185	20	
6.390500	114	-648	-169	-34	
6.391000	38	-385	-190	-164	
6.391500	-95	-262	-237	-317	
6.392000	-184	-281	-305	-523	
6.392500	-213	-483	-353	-686	
6.393000	-137	-675	-368	-799	
6.393500	-33	-800	-331	-839	
6.394000	73	-788	-282	-837	
6.394500	157	-698	-235	-817	
6.395000	222	-530	-227	-796	
6.395500	276	-374	-249	-776	
6.396000	312	-246	-314	-511	
6.396500	337	-134	-367	-121	
6.397000	305	-22	-396	354	
6.397500	223	194	-278	677	
6.398000	51	427	-96	821	
6.398500	-146	646	142	857	
6.399000	-412	666	298	848	
6.399500	-598	561	358	789	
6.400000	-685	342	380	683	
6.400500	-589	156	387	509	
6.401000	-417	32	370	352	
6.401500	-176	-20	339	251	
6.402000	45	-2	297	224	
6.402500	223	147	266	257	
6.403000	311	340	251	339	
6.403500	328	538	248	378	
6.404000	293	679	239	367	
6.404500	219	743	212	286	
6.405000	124	716	150	190	
6.405500	-4	630	89	88	
6.406000	-122	512	48	-1	
6.406500	-240	368	35	-66	
6.407000	-297	241	43	-107	
6.407500	-299	99	55	-132	
6.408000	-259	16	59	-157	
6.408500	-207	-7	38	-154	
6.409000	-139	34	19	-137	
6.409500	-52	100	7	-154	
6.410000	46	200	11	-191	
6.410500	150	238	22	-244	
6.411000	209	205	29	-258	
6.411500	193	127	20	-240	
6.412000	116	66	-8	-170	
6.412500	10	63	-58	-92	
6.413000	-75	59	-103	-18	
6.413500	-122	31	-122	47	
6.414000	-139	-6	-114	89	
6.414500	-128	-32	-82	75	
6.415000	-103	-40	-68	27	
6.415500	-55	-35	-71	-47	
6.416000	-10	-24	-93	-153	
6.416500	29	3	-110	-252	
6.417000	34	19	-116	-290	
6.417500	12	-20	-95	-269	
6.418000	10	-104	-58	-197	
6.418500	28	-217	15	-11	
6.419000	67	-329	105	203	
6.419500	109	-416	212	403	
6.420000	147	-493	281	480	
6.420500	216	-603	297	415	
6.421000	288	-756	226	280	
6.421500	369	-858	124	154	
6.422000	406	-899	12	58	
6.422500	399	-890	-67	-21	
6.423000	287	-790	-116	-118	
6.423500	134	-605	-174	-239	
6.424000	-82	-288	-214	-350	
6.424500	-274	14	-234	-429	
6.425000	-418	257	-198	-431	
6.425500	-381	423	-138	-345	
6.426000	-271	547	-50	-245	
6.426500	-151	669	25	-164	
6.427000	-96	761	91	-85	
6.427500	-101	810	148	-38	
6.428000	-147	823	189	-24	
6.428500	-186	812	222	-55	
6.429000	-186	664	226	-110	
6.429500	-140	479	194	-256	
6.430000	-65	284	108	-384	
6.430500	37	96	16	-460	
6.431000	128	-91	-69	-466	
6.431500	209	-318	-138	-439	
6.432000	264	-519	-198	-408	
6.432500	296	-722	-272	-337	
6.433000	282	-852	-339	-182	
6.433500	219	-912	-399	97	
6.434000	56	-913	-420	392	
6.434500	-126	-890	-399	635	
6.435000	-288	-860	-340	771	
6.435500	-373	-835	-271	827	
6.436000	-387	-812	-170	769	
6.436500	-332	-700	-76	659	
6.437000	-252	-575	7	492	
6.437500	-170	-485	71	341	
6.438000	-67	-369	123	209	
6.438500	9	-205	212	111	
6.439000	43	126	306	41	
6.439500	56	449	401	-76	
6.440000	63	695	387	-166	
6.440500	38	814	317	-204	
6.441000	8	843	229	-247	
6.441500	-9	691	184	-304	
6.442000	2	500	188	-445	
6.442500	34	340	165	-583	
6.443000	95	317	119	-700	
6.443500	146	415	37	-736	
6.444000	168	540	-33	-705	
6.444500	135	629	-84	-548	
6.445000	68	662	-111	-343	
6.445500	23	626	-112	-99	
6.446000	16	536	-62	121	
6.446500	60	241	-10	285	
6.447000	63	-73	31	440	
6.447500	15	-315	58	532	
6.448000	-49	-396	76	558	
6.448500	-94	-352	105	468	
6.449000	-120	-317	116	331	
6.449500	-110	-349	105	171	
6.450000	-74	-539	76	71	
6.450500	4	-623	43	44	
6.451000	78	-543	1	81	
6.451500	134	-225	-21	131	
6.452000	202	115	-19	136	
6.452500	281	425	0	103	
6.453000	331	579	19	40	
6.453500	334	600	31	-24	
6.454000	263	553	39	-73	
6.454500	149	490	48	-106	
6.455000	19	404	34	-121	
6.455500	-120	334	4	-123	
6.456000	-215	282	-58	-142	
6.456500	-254	208	-120	-165	
6.457000	-275	135	-178	-153	
6.457500	-297	56	-226	-138	
6.458000	-299	4	-254	-138	
6.458500	-285	-22	-243	-86	
6.459000	-255	-9	-204	-7	
6.459500	-217	19	-144	84	
6.460000	-176	57	-82	151	
6.460500	-129	10	-36	196	
6.461000	-90	-123	2	277	
6.461500	-51	-216	46	353	
6.462000	-21	-240	106	312	
6.462500	3	-173	136	184	
6.463000	28	-84	136	-28	
6.463500	54	-3	97	-238	
6.464000	88	48	63	-391	
6.464500	126	67	45	-460	
6.465000	166	61	37	-449	
6.465500	219	69	32	-373	
6.466000	249	104	11	-215	
6.466500	222	224	-21	-40	
6.467000	115	362	-61	176	
6.467500	-44	510	-102	370	
6.468000	-249	578	-128	555	
6.468500	-399	556	-125	615	
6.469000	-459	130	-104	583	
6.469500	-424	-365	-74	453	
6.470000	-332	-740	-55	314	
6.470500	-197	-917	-38	187	
6.471000	-90	-957	12	67	
6.471500	-22	-890	70	-32	
6.472000	-22	-814	127	-117	
6.472500	-64	-797	137	-175	
6.473000	-119	-809	114	-212	
6.473500	-158	-825	51	-244	
6.474000	-176	-770	-13	-267	
6.474500	-158	-662	-68	-262	
6.475000	-113	-438	-83	-235	
6.475500	-23	-208	-67	-189	
6.476000	61	-1	3	-105	
6.476500	131	164	78	-24	
6.477000	169	277	147	-1	
6.477500	183	383	173	-30	
6.478000	160	461	169	-97	
6.478500	125	515	152	-84	
6.479000	83	558	141	-19	
6.479500	63	596	138	61	
6.480000	64	655	117	105	
6.480500	76	684	85	104	
6.481000	71	675	23	58	
6.481500	16	641	-45	4	
6.482000	-52	607	-115	-28	
6.482500	-115	584	-161	-59	
6.483000	-133	542	-182	-114	
6.483500	-123	474	-182	-189	
6.484000	-99	382	-181	-257	
6.484500	-71	289	-185	-299	
6.485000	-44	166	-184	-317	
6.485500	22	-15	-179	-323	
6.486000	87	-254	-176	-252	
6.486500	138	-560	-184	-144	
6.487000	157	-800	-206	-28	
6.487500	155	-914	-226	30	
6.488000	143	-941	-227	17	
6.488500	131	-932	-171	-20	
6.489000	114	-902	-82	-41	
6.489500	121	-827	31	36	
6.490000	151	-585	176	124	
6.490500	217	-277	305	184	
6.491000	265	48	426	120	
6.491500	256	327	484	-4	
6.492000	197	469	487	-148	
6.492500	113	383	409	-259	
6.493000	30	151	301	-344	
6.493500	-3	-152	145	-356	
6.494000	62	-261	10	-316	
6.494500	149	-216	-101	-197	
6.495000	220	-43	-134	-36	
6.495500	211	106	-116	180	
6.496000	173	194	-52	430	
6.496500	135	234	-15	644	
6.497000	60	264	-25	774	
6.497500	-53	352	-48	812	
6.498000	-254	460	-65	779	
6.498500	-423	565	-70	594	
6.499000	-513	520	-80	351	
6.499500	-483	392	-102	49	
6.500000	-376	189	-117	-203	
6.500500	-269	20	-131	-408	
6.501000	-205	-92	-179	-525	
6.501500	-182	-112	-246	-561	
6.502000	-179	-79	-327	-454	
6.502500	-178	-7	-341	-321	
6.503000	-192	59	-289	-203	
6.503500	-199	108	-107	-127	
6.504000	-179	172	65	-85	
6.504500	-127	231	189	-64	
6.505000	-60	294	210	-25	
6.505500	-15	313	176	61	
6.506000	-6	285	129	184	
6.506500	-47	195	111	284	
6.507000	-100	111	125	260	
6.507500	-146	75	126	165	
6.508000	-148	78	106	30	
6.508500	-115	103	47	-128	
6.509000	-40	130	-12	-263	
6.509500	26	148	-62	-358	
6.510000	68	153	-102	-381	
6.510500	85	116	-128	-333	
6.511000	78	44	-138	-260	
6.511500	40	-66	-140	-198	
6.512000	-17	-151	-139	-158	
6.512500	-79	-172	-146	-67	
6.513000	-130	-157	-154	129	
6.513500	-160	-133	-148	385	
6.514000	-175	-295	-126	589	
6.514500	-147	-504	-94	549	
6.515000	-91	-674	-55	346	
6.515500	-14	-688	-25	21	
6.516000	62	-572	-14	-260	
6.516500	163	-448	-39	-438	
6.517000	259	-376	-98	-493	
6.517500	339	-368	-137	-475	
6.518000	340	-324	-147	-422	
6.518500	275	-220	-115	-310	
6.519000	118	-19	-67	-186	
6.519500	8	142	-10	-38	
6.520000	-29	155	105	136	
6.520500	39	94	230	368	
6.521000	118	18	364	510	
6.521500	158	36	428	566	
6.522000	170	108	418	605	
6.522500	169	233	352	601	
6.523000	170	331	276	535	
6.523500	166	389	189	421	
6.524000	147	344	119	304	
6.524500	70	256	62	174	
6.525000	-49	135	43	77	
6.525500	-185	20	49	13	
6.526000	-273	-84	71	-16	
6.526500	-296	-193	76	-23	
6.527000	-261	-286	53	-20	
6.527500	-201	-386	15	-16	
6.528000	-136	-532	-13	-18	
6.528500	-78	-721	-12	-40	
6.529000	-2	-829	8	-67	
6.529500	85	-861	37	-97	
6.530000	177	-848	63	-119	
6.530500	268	-824	83	-138	
6.531000	329	-795	108	-172	
6.531500	359	-647	124	-213	
6.532000	378	-464	131	-292	
6.532500	396	-235	84	-340	
6.533000	430	18	16	-331	
6.533500	405	292	-72	-189	
6.534000	202	565	-136	-5	
6.534500	-23	753	-175	139	
6.535000	-202	833	-173	198	
6.535500	-271	849	-150	185	
6.536000	-273	840	-98	145	
6.536500	-252	768	-47	115	
6.537000	-203	678	-2	132	
6.537500	-139	577	24	162	
6.538000	-104	498	30	188	
6.538500	-116	442	10	153	
6.539000	-200	416	-18	91	
6.539500	-290	385	-45	40	
6.540000	-361	266	-30	1	
6.540500	-364	104	1	-39	
6.541000	-324	-71	15	-108	
6.541500	-243	-186	-8	-174	
6.542000	-148	-221	-63	-177	
6.542500	-59	-158	-102	-136	
6.543000	-32	-65	-117	-66	
6.543500	-43	29	-115	-44	
6.544000	-70	153	-107	-56	
6.544500	-92	258	-95	-36	
6.545000	-105	329	-87	14	
6.545500	-75	352	-79	95	
6.546000	-34	338	-52	182	
6.546500	7	265	-13	243	
6.547000	6	169	32	240	
6.547500	-31	23	68	184	
6.548000	-40	-122	93	85	
6.548500	-39	-251	113	-67	
6.549000	-53	-263	111	-222	
6.549500	-90	-189	84	-397	
6.550000	-142	-3	13	-534	
6.550500	-236	174	-63	-638	
6.551000	-298	307	-140	-692	
6.551500	-281	337	-178	-702	
6.552000	-178	279	-179	-632	
6.552500	-30	71	-184	-545	
6.553000	128	-164	-194	-459	
6.553500	243	-385	-211	-304	
6.554000	325	-575	-220	-119	
6.554500	375	-711	-219	154	
6.555000	403	-832	-184	332	
6.555500	396	-895	-122	367	
6.556000	366	-908	25	344	
6.556500	301	-891	202	319	
6.557000	227	-868	396	335	
6.557500	156	-843	506	312	
6.558000	73	-823	514	200	
6.558500	-4	-806	344	31	
6.559000	-99	-790	137	-123	
6.559500	-185	-777	-60	-253	
6.560000	-248	-764	-172	-314	
6.560500	-182	-754	-205	-315	
6.561000	-69	-742	-173	-218	
6.561500	57	-718	-100	-97	
6.562000	164	-608	1	-9	
6.562500	246	-163	132	79	
6.563000	264	292	254	213	
6.563500	229	652	371	339	
6.564000	128	823	423	425	
6.564500	-5	864	405	437	
6.565000	-140	856	323	409	
6.565500	-257	839	222	361	
6.566000	-320	830	84	298	
6.566500	-322	827	-34	246	
6.567000	-303	827	-128	242	
6.567500	-283	829	-187	250	
6.568000	-275	831	-218	249	
6.568500	-261	831	-233	201	
6.569000	-214	776	-244	138	
6.569500	-149	696	-260	114	
6.570000	-83	576	-287	110	
6.570500	-64	480	-314	108	
6.571000	-74	421	-337	85	
6.571500	-101	400	-336	48	
6.572000	-122	401	-310	-42	
6.572500	-133	409	-264	-126	
6.573000	-129	366	-215	-192	
6.573500	-116	268	-149	-196	
6.574000	-90	137	-86	-156	
6.574500	-63	36	-24	-49	
6.575000	-41	3	41	56	
6.575500	-24	8	96	144	
6.576000	-16	22	156	140	
6.576500	-14	-36	195	72	
6.577000	-16	-117	214	-106	
6.577500	-18	-202	217	-299	
6.578000	-16	-242	204	-492	
6.578500	-10	-240	157	-637	
6.579000	3	-242	102	-713	
6.579500	9	-246	50	-655	
6.580000	8	-239	21	-478	
6.580500	5	-215	11	-184	
6.581000	4	-179	14	3	
6.581500	6	-107	4	69	
6.582000	2	-29	-26	62	
6.582500	-5	73	-49	36	
6.583000	28	157	-57	15	
6.583500	75	215	-48	-33	
6.584000	136	224	-42	-89	
6.584500	198	199	-52	-135	
6.585000	257	135	-85	-168	
6.585500	332	65	-129	-197	
6.586000	378	2	-193	-202	
6.586500	360	-119	-250	-195	
6.587000	278	-274	-297	-226	
6.587500	166	-541	-318	-301	
6.588000	101	-754	-317	-428	
6.588500	117	-884	-292	-486	
6.589000	252	-933	-251	-464	
6.589500	360	-937	-200	-287	
6.590000	405	-922	-97	-14	
6.590500	377	-901	22	356	
6.591000	316	-876	184	637	
6.591500	231	-851	356	793	
6.592000	108	-783	540	844	
6.592500	-40	-536	665	802	
6.593000	-300	-255	708	673	
6.593500	-540	-1	613	481	
6.594000	-736	109	481	308	
6.594500	-744	127	347	225	
6.595000	-609	125	254	201	
6.595500	-403	123	201	196	
6.596000	-243	126	160	178	
6.596500	-150	196	133	155	
6.597000	-100	286	110	140	
6.597500	-68	392	99	136	
6.598000	-73	412	91	142	
6.598500	-105	345	74	133	
6.599000	-176	235	41	119	
6.599500	-192	166	-12	111	
6.600000	-152	205	-74	118	
6.600500	-52	211	-122	141	
6.601000	29	137	-150	161	
6.601500	54	-227	-166	167	
6.602000	52	-579	-177	136	
6.602500	43	-696	-174	97	
6.603000	24	-569	-165	63	
6.603500	3	-290	-153	15	
6.604000	-25	-53	-139	-36	
6.604500	-42	67	-118	-124	
6.605000	-48	58	-71	-193	
6.605500	-34	50	-31	-229	
6.606000	-6	94	-45	-246	
6.606500	37	312	-77	-250	
6.607000	83	549	-108	-228	
6.607500	126	730	-101	-182	
6.608000	146	819	-72	-111	
6.608500	148	841	-23	-40	
6.609000	135	809	17	12	
6.609500	116	726	47	37	
6.610000	93	511	42	43	
6.610500	32	306	20	38	
6.611000	-56	152	-18	24	
6.611500	-204	81	-62	6	
6.612000	-302	81	-111	-28	
6.612500	-335	167	-147	-80	
6.613000	-282	240	-164	-157	
6.613500	-207	272	-149	-252	
6.614000	-133	241	-119	-334	
6.614500	-87	193	-80	-389	
6.615000	-65	150	-41	-418	
6.615500	-53	126	-10	-439	
6.616000	-43	119	9	-458	
6.616500	-26	127	17	-466	
6.617000	-11	141	17	-425	
6.617500	-1	157	20	-344	
6.618000	-7	156	26	-227	
6.618500	-26	136	37	-8	
6.619000	-66	113	47	227	
6.619500	-94	89	53	479	
6.620000	-103	46	54	595	
6.620500	-66	-17	53	547	
6.621000	-27	-92	61	416	
6.621500	-8	-164	60	289	
6.622000	-10	-207	46	202	
6.622500	-21	-216	21	160	
6.623000	-25	-269	1	146	
6.623500	-22	-384	-11	126	
6.624000	-12	-579	-16	101	
6.624500	-22	-752	-18	63	
6.625000	-47	-868	-15	30	
6.625500	-33	-915	-11	6	
6.626000	14	-914	-7	-20	
6.626500	113	-799	-11	-45	
6.627000	217	-661	-22	-84	
6.627500	303	-533	-58	-119	
6.628000	363	-446	-102	-147	
6.628500	395	-387	-164	-196	
6.629000	412	-301	-232	-251	
6.629500	376	-221	-304	-313	
6.630000	299	-163	-361	-362	
6.630500	171	-101	-384	-400	
6.631000	49	-33	-342	-418	
6.631500	-74	-36	-255	-401	
6.632000	-150	-82	-139	-251	
6.632500	-180	-173	-17	-126	
6.633000	-138	-200	76	-87	
6.633500	-77	-149	139	-105	
6.634000	-20	-2	187	-150	
6.634500	-3	148	234	-259	
6.635000	-20	272	240	-341	
6.635500	-49	311	215	-366	
6.636000	-59	271	155	-158	
6.636500	-26	-54	106	135	
6.637000	7	-406	80	394	
6.637500	28	-638	79	551	
6.638000	44	-602	96	632	
6.638500	64	-361	157	609	
6.639000	112	-104	204	535	
6.639500	140	36	222	412	
6.640000	142	-8	205	288	
6.640500	131	-108	175	169	
6.641000	120	-192	138	20	
6.641500	109	-97	102	-117	
6.642000	80	65	66	-244	
6.642500	37	249	3	-327	
6.643000	-30	306	-66	-377	
6.643500	-80	241	-144	-395	
6.644000	-93	132	-204	-390	
6.644500	-80	55	-252	-332	
6.645000	-61	51	-268	-197	
6.645500	-84	48	-256	44	
6.646000	-125	19	-204	289	
6.646500	-177	-57	-124	461	
6.647000	-217	-105	-20	486	
6.647500	-243	-41	116	430	
6.648000	-259	149	227	337	
6.648500	-261	417	279	219	
6.649000	-246	651	255	119	
6.649500	-210	788	169	72	
6.650000	-164	838	92	75	
6.650500	-130	843	46	114	
6.651000	-115	836	26	170	
6.651500	-115	830	39	218	
6.652000	-116	828	77	237	
6.652500	-113	829	135	215	
6.653000	-111	780	182	149	
6.653500	-103	680	194	94	
6.654000	-78	532	180	65	
6.654500	-41	401	147	63	
6.655000	0	287	93	57	
6.655500	9	214	42	34	
6.656000	-2	170	-15	-16	
6.656500	-32	124	-57	-71	
6.657000	-85	80	-83	-141	
6.657500	-150	27	-91	-186	
6.658000	-170	-9	-89	-199	
6.658500	-150	-25	-77	-169	
6.659000	-91	-23	-59	-126	
6.659500	-38	-15	-34	-86	
6.660000	-6	-4	-2	-47	
6.660500	-9	12	23	0	
6.661000	-26	29	37	31	
6.661500	-51	28	43	44	
6.662000	-73	15	45	40	
6.662500	-92	-5	32	36	
6.663000	-104	-25	9	41	
6.663500	-108	-44	-40	51	
6.664000	-105	-67	-80	59	
6.664500	-88	-87	-105	49	
6.665000	-62	-99	-103	40	
6.665500	-30	-103	-91	41	
6.666000	-6	-102	-81	43	
6.666500	11	-101	-83	40	
6.667000	17	-100	-96	24	
6.667500	16	-101	-94	3	
6.668000	12	-103	-81	-22	
6.668500	8	-107	-60	-44	
6.669000	6	-112	-42	-59	
6.669500	5	-117	-28	-61	
6.670000	6	-120	-15	-56	
6.670500	7	-120	-5	-48	
6.671000	8	-120	4	-39	
6.671500	8	-118	12	-31	
6.672000	5	-116	21	-25	
6.672500	3	-112	27	-29	
6.673000	-2	-107	29	-43	
6.673500	-5	-101	22	-61	
6.674000	-7	-93	10	-74	
6.674500	-6	-86	-3	-78	
6.675000	-2	-76	-16	-72	
6.675500	1	-67	-22	-58	
6.676000	2	-62	-23	-45	
6.676500	1	-55	-20	-36	
6.677000	0	-50	-15	-32	
6.677500	0	-45	-8	-32	
6.678000	3	-44	-1	-33	
6.678500	7	-47	6	-35	
6.679000	10	-53	6	-37	
6.679500	13	-58	1	-45	
6.680000	14	-63	-14	-56	
6.680500	17	-66	-29	-67	
6.681000	17	-69	-40	-62	
6.681500	9	-71	-47	-50	
6.682000	5	-73	-50	-35	
6.682500	4	-82	-52	-25	
6.683000	16	-90	-52	-19	
6.683500	32	-98	-44	-15	
6.684000	47	-104	-35	-12	
6.684500	55	-107	-27	1	
6.685000	58	-110	-21	28	
6.685500	50	-111	-14	75	
6.686000	35	-109	4	106	
6.686500	6	-107	23	113	
6.687000	-26	-106	40	86	
6.687500	-53	-105	49	51	
6.688000	-60	-97	51	16	
6.688500	-51	-82	47	-10	
6.689000	-29	-59	48	-23	
6.689500	-7	-37	54	-26	
6.690000	11	-18	64	-27	
6.690500	19	0	71	-32	
6.691000	22	18	69	-36	
6.691500	24	24	60	-38	
6.692000	32	22	47	-33	
6.692500	42	5	32	-24	
6.693000	47	-13	21	-14	
6.693500	45	-30	13	-6	
6.694000	34	-48	9	-2	
6.694500	22	-61	6	2	
6.695000	12	-72	-7	5	
6.695500	2	-76	-24	8	
6.696000	-6	-75	-42	9	
6.696500	-11	-72	-46	10	
6.697000	-16	-70	-36	7	
6.697500	-18	-68	-21	3	
6.698000	-22	-64	-11	-3	
6.698500	-30	-60	-10	-5	
6.699000	-41	-48	-14	-3	
6.699500	-49	-32	-18	4	
6.700000	-53	-10	-21	9	
6.700500	-47	-1	-21	16	
6.701000	-38	-7	-23	25	
6.701500	-29	-25	-25	34	
6.702000	-20	-41	-28	40	
6.702500	-13	-53	-30	40	
6.703000	-3	-55	-30	34	
6.703500	4	-51	-29	25	
6.704000	12	-37	-28	16	
6.704500	17	-22	-27	5	
6.705000	20	-7	-24	-9	
6.705500	20	-3	-20	-27	
6.706000	19	-8	-12	-45	
6.706500	18	-17	-4	-60	
6.707000	16	-26	4	-68	
6.707500	14	-34	12	-70	
6.708000	10	-36	17	-68	
6.708500	3	-33	16	-60	
6.709000	-9	-17	12	-50	
6.709500	-22	0	6	-41	
6.710000	-31	15	4	-35	
6.710500	-28	15	6	-31	
6.711000	-21	4	8	-29	
6.711500	-20	-3	9	-29	
6.712000	-22	-5	10	-31	
6.712500	-26	-2	9	-33	
6.713000	-25	-5	9	-31	
6.713500	-20	-17	14	-16	
6.714000	-13	-26	19	5	
6.714500	-14	-30	22	29	
6.715000	-25	-29	19	43	
6.715500	-30	-29	13	46	
6.716000	-28	-33	11	40	
6.716500	-20	-35	14	34	
6.717000	-11	-34	20	30	
6.717500	-3	-30	30	31	
6.718000	4	-22	39	34	
6.718500	7	-15	46	38	
6.719000	6	-16	48	41	
6.719500	4	-20	45	39	
6.720000	2	-21	34	33	
6.720500	-6	-23	20	28	
6.721000	-13	-28	1	19	
6.721500	-17	-55	-18	9	
6.722000	-3	-84	-35	-5	
6.722500	23	-112	-50	-19	
6.723000	64	-127	-59	-33	
6.723500	96	-130	-65	-50	
6.724000	113	-130	-60	-67	
6.724500	109	-123	-46	-83	
6.725000	91	-92	-28	-89	
6.725500	62	-50	-14	-86	
6.726000	35	-1	-6	-78	
6.726500	14	34	0	-68	
6.727000	-4	58	4	-57	
6.727500	-20	84	9	-43	
6.728000	-43	110	12	-26	
6.728500	-68	134	17	-8	
6.729000	-104	125	20	5	
6.729500	-135	98	20	12	
6.730000	-155	59	20	15	
6.730500	-150	27	19	15	
6.731000	-130	4	17	14	
6.731500	-95	-13	17	13	
6.732000	-64	-22	17	10	
6.732500	-40	-26	15	10	
6.733000	-21	-21	14	13	
6.733500	-8	-9	9	19	
6.734000	1	7	3	25	
6.734500	2	16	-5	31	
6.735000	-2	8	-13	35	
6.735500	-8	-6	-18	37	
6.736000	-14	-22	-22	33	
6.736500	-17	-42	-23	29	
6.737000	-18	-57	-22	22	
6.737500	-18	-62	-22	18	
6.738000	-20	-59	-23	17	
6.738500	-23	-54	-23	14	
6.739000	-27	-46	-21	10	
6.739500	-19	-38	-18	6	
6.740000	1	-23	-12	2	
6.740500	45	-5	-7	-2	
6.741000	93	12	-2	-7	
6.741500	148	23	0	-10	
6.742000	187	26	1	-9	
6.742500	208	22	-2	-7	
6.743000	201	17	-6	-2	
6.743500	175	13	-11	0	
6.744000	121	16	-13	2	
6.744500	53	19	-12	3	
